query_id,method,subset,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,map@10
Q010907,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q010908,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010909,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010910,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010911,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010912,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010913,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010914,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010915,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q010916,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010917,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010918,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q010919,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q010920,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010921,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010922,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010923,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010924,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q010925,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010926,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010927,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010928,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010929,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010930,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q010931,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010932,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010933,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q010934,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q010935,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010936,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q010937,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010938,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q010939,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010940,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010941,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010942,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010943,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010944,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010945,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010946,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010947,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010948,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010949,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q010950,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010951,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q010952,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010953,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010954,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010955,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q010956,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010957,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010958,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010959,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010960,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010961,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010962,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010963,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q010964,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010965,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010966,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010967,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010968,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010969,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q010970,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010971,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010972,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010973,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010974,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010975,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010976,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010977,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q010978,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010979,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010980,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010981,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010982,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q010983,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q010984,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q010985,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q010986,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010987,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q010988,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010989,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010990,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010991,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q010992,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010993,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q010994,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010995,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010996,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q010997,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q010998,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q010999,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q011000,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011001,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011002,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011003,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011004,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q011005,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011006,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011007,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011008,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011009,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011010,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011011,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011012,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011013,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011014,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q011015,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011016,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011017,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011018,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011019,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011020,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011021,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q011022,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011023,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011024,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011025,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011026,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011027,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011028,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q011029,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q011030,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q011031,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011032,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011033,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011034,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011035,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011036,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011037,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011038,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011039,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011040,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011041,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011042,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011043,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011044,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011045,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011046,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011047,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011048,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011049,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011050,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q011051,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011052,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011053,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q011054,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q011055,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011056,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011057,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011058,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011059,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011060,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q011061,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q011062,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011063,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011064,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011065,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011066,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q011067,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011068,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q011069,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q011070,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q011071,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011072,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011073,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011074,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011075,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011076,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q011077,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011078,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011079,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011080,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011081,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011082,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011083,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011084,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011085,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011086,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011087,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011088,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011089,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011090,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011091,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011092,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011093,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q011094,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011095,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q011096,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011097,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q011098,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011099,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q011100,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011101,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011102,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011103,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011104,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q011105,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011106,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011107,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011108,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011109,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q011110,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011111,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011112,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011113,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q011114,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q011115,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011116,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q011117,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011118,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011119,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q011120,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011121,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011122,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011123,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011124,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011125,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011126,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011127,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011128,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011129,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011130,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011131,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011132,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011133,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011134,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011135,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011136,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011137,MiniLM-BiEncoder,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q011138,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011139,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011140,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011141,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q011142,MiniLM-BiEncoder,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q011143,MiniLM-BiEncoder,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
