query_id,predicted_attack_id,predicted_technique_name,predicted_score,is_relevant,source_name,source_type,query_text,relevant_attack_ids,relevant_names
Q002186,T1595.001,Scanning IP Blocks,-7.148970603942871,False,Chimera,intrusion-set,Chimera. Chimera has used the get -b -e -p command for network scanning as well as a custom Python tool packed into a Windows executable named Get.exe to scan IP ranges for HTTP.,"[""T1046""]","[""Network Service Discovery""]"
Q002189,T1566.002,Spearphishing Link,-9.61834716796875,False,Chimera,intrusion-set,Chimera. Chimera has used type \\ \c$\Users\ \Favorites\Links\Bookmarks bar\Imported From IE\*citrix* for bookmark discovery.,"[""T1217""]","[""Browser Information Discovery""]"
Q002190,T1039,Data from Network Shared Drive,-3.034607172012329,False,Chimera,intrusion-set,Chimera. Chimera has utilized multiple commands to identify data of interest in file and directory listings.,"[""T1083""]","[""File and Directory Discovery""]"
Q002191,T1596.005,Scan Databases,-2.057382345199585,False,Chimera,intrusion-set,Chimera. Chimera has utilized various scans and queries to find domain controllers and remote services in the target environment.,"[""T1018""]","[""Remote System Discovery""]"
Q002193,T1543,Create or Modify System Process,-0.6182682514190674,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has created system services to establish persistence for deployed tooling.,"[""T1543.003""]","[""Windows Service""]"
Q002196,T1679,Selective Exclusion,-7.296669960021973,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has executed ransomware using batch scripts deployed via GPO.,"[""T1059.003""]","[""Windows Command Shell""]"
Q002197,T1068,Exploitation for Privilege Escalation,-1.8355247974395752,False,Cinnamon Tempest,intrusion-set,"Cinnamon Tempest. Cinnamon Tempest has exploited multiple unpatched vulnerabilities for initial access including vulnerabilities in Microsoft Exchange, Manage Engine AdSelfService Plus, Confluence, and Log4j.","[""T1190""]","[""Exploit Public-Facing Application""]"
Q002198,T1486,Data Encrypted for Impact,-4.518398284912109,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has maintained leak sites for exfiltrated data in attempt to extort victims into paying a ransom.,"[""T1657""]","[""Financial Theft""]"
Q002200,T1056.001,Keylogging,-4.961709976196289,False,Cinnamon Tempest,intrusion-set,"Cinnamon Tempest. Cinnamon Tempest has uploaded captured keystroke logs to the Alibaba Cloud Object Storage Service, Aliyun OSS.","[""T1567.002""]","[""Exfiltration to Cloud Storage""]"
Q002201,T1037.003,Network Logon Script,-5.137806415557861,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used Group Policy to deploy batch scripts for ransomware deployment.,"[""T1484.001""]","[""Group Policy Modification""]"
Q002202,T1018,Remote System Discovery,-6.769041061401367,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used Impacket for lateral movement via WMI.,"[""T1047""]","[""Windows Management Instrumentation""]"
Q002204,T1570,Lateral Tool Transfer,-6.346827507019043,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used SMBexec for lateral movement.,"[""T1021.002""]","[""SMB/Windows Admin Shares""]"
Q002205,T1546.018,Python Startup Hooks,-8.718090057373047,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used a customized version of the Impacket wmiexec.py module to create renamed output files.,"[""T1059.006""]","[""Python""]"
Q002207,T1543,Create or Modify System Process,-1.1004552841186523,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used compromised user accounts to deploy payloads and create system services.,"[""T1078""]","[""Valid Accounts""]"
Q002209,T1574.008,Path Interception by Search Order Hijacking,-0.775928258895874,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used search order hijacking to launch Cobalt Strike Beacons. Cinnamon Tempest has also abused legitimate executables to side-load weaponized DLLs.,"[""T1574.001""]","[""DLL""]"
Q002210,T1090,Proxy,-3.691615343093872,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used the Iox and NPS proxy and tunneling tools in combination create multiple connections through a single tunnel.,"[""T1572""]","[""Protocol Tunneling""]"
Q002211,T1574.001,DLL,-3.7395834922790527,False,Cinnamon Tempest,intrusion-set,Cinnamon Tempest. Cinnamon Tempest has used weaponized DLLs to load and decrypt payloads.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q002212,T1003,OS Credential Dumping,0.2338925153017044,False,Cleaver,intrusion-set,Cleaver. Cleaver has been known to dump credentials using Mimikatz and Windows Credential Editor.,"[""T1003.001""]","[""LSASS Memory""]"
Q002213,T1059.008,Network Device CLI,-4.373135566711426,False,Cleaver,intrusion-set,"Cleaver. Cleaver has created customized tools and payloads for functions including ARP poisoning, encryption, credential dumping, ASP.NET shells, web backdoors, process enumeration, WMI querying, HTTP and SMB communications, network interface sniffing, and keystroke logging.","[""T1587.001""]","[""Malware""]"
Q002217,T1102.001,Dead Drop Resolver,-6.22700309753418,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group deleted the DLL dropper from the victim’s machine to cover their tracks.,"[""T1070.004""]","[""File Deletion""]"
Q002221,T1189,Drive-by Compromise,-1.1187009811401367,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has compromised legitimate web browser updates to deliver a backdoor.,"[""T1195.002""]","[""Compromise Software Supply Chain""]"
Q002222,T1037.001,Logon Script (Windows),-1.6272233724594116,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has created Windows tasks to establish persistence.,"[""T1053.005""]","[""Scheduled Task""]"
Q002223,T1543,Create or Modify System Process,-1.4952678680419922,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has created new services to establish persistence.,"[""T1543.003""]","[""Windows Service""]"
Q002227,T1204.002,Malicious File,-2.532625913619995,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has sent Word OLE compound documents with malicious obfuscated VBA macros that will run upon user execution.,"[""T1059.005""]","[""Visual Basic""]"
Q002228,T1566.001,Spearphishing Attachment,-0.39070194959640503,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has sent emails containing malicious attachments that require users to execute a file or macro to infect the victim machine.,"[""T1204.002""]","[""Malicious File""]"
Q002231,T1566.002,Spearphishing Link,-5.0788493156433105,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has sent malicious Word OLE compound documents to victims.,"[""T1559.002""]","[""Dynamic Data Exchange""]"
Q002233,T1583.002,DNS Server,-5.118133544921875,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has used DNS tunneling for C2.,"[""T1071.004""]","[""DNS""]"
Q002234,T1102,Web Service,-7.203631401062012,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has used HTTPS for C2.,"[""T1071.001""]","[""Web Protocols""]"
Q002241,T1588.002,Tool,-3.3792648315429688,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has used public sites such as github.com and sendspace.com to upload files and then download them to victim computers. The group's JavaScript backdoor is also capable of downloading files.,"[""T1105""]","[""Ingress Tool Transfer""]"
Q002243,T1219.001,IDE Tunneling,-4.176772594451904,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group has used the Plink utility to create SSH tunnels.,"[""T1572"", ""T1573.002""]","[""Asymmetric Cryptography"", ""Protocol Tunneling""]"
Q002245,T1595,Active Scanning,-5.951115131378174,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group leveraged an open-source tool called SoftPerfect Network Scanner to perform network scanning.,"[""T1046""]","[""Network Service Discovery""]"
Q002246,T1027.003,Steganography,-0.969142496585846,False,Cobalt Group,intrusion-set,"Cobalt Group. Cobalt Group obfuscated several scriptlets and code used on the victim’s machine, including through use of XOR and RC4.","[""T1027.010""]","[""Command Obfuscation""]"
Q002247,T1590.006,Network Security Appliances,-5.445891380310059,False,Cobalt Group,intrusion-set,Cobalt Group. Cobalt Group used a JavaScript backdoor that is capable of collecting a list of the security solutions installed on the victim's machine.,"[""T1518.001""]","[""Security Software Discovery""]"
Q002249,T1219.002,Remote Desktop Software,-2.092844009399414,False,Cobalt Group,intrusion-set,"Cobalt Group. Cobalt Group used the Ammyy Admin tool as well as TeamViewer for remote access, including to preserve remote access if a Cobalt Strike module was lost.","[""T1219""]","[""Remote Access Tools""]"
Q002250,T1566,Phishing,-0.9394738078117371,False,Confucius,intrusion-set,Confucius. Confucius has crafted and sent victims malicious attachments to gain initial access.,"[""T1566.001""]","[""Spearphishing Attachment""]"
Q002252,T1659,Content Injection,-2.228290557861328,False,Confucius,intrusion-set,Confucius. Confucius has downloaded additional files and payloads onto a compromised host following initial access.,"[""T1105""]","[""Ingress Tool Transfer""]"
Q002255,T1537,Transfer Data to Cloud Account,0.07978890091180801,False,Confucius,intrusion-set,Confucius. Confucius has exfiltrated victim data to cloud storage service accounts.,"[""T1567.002""]","[""Exfiltration to Cloud Storage""]"
Q002258,T1566.001,Spearphishing Attachment,0.7912159562110901,False,Confucius,intrusion-set,Confucius. Confucius has lured victims to execute malicious attachments included in crafted spearphishing emails related to current topics.,"[""T1204.002""]","[""Malicious File""]"
Q002259,T1567.002,Exfiltration to Cloud Storage,-4.075389862060547,False,Confucius,intrusion-set,Confucius. Confucius has obtained cloud storage service accounts to host stolen data.,"[""T1583.006""]","[""Web Services""]"
Q002261,T1102.003,One-Way Communication,-3.0413007736206055,False,Confucius,intrusion-set,Confucius. Confucius has used HTTP for C2 communications.,"[""T1071.001""]","[""Web Protocols""]"
Q002263,T1216.001,PubPrn,0.5053040981292725,False,Confucius,intrusion-set,Confucius. Confucius has used VBScript to execute malicious code.,"[""T1059.005""]","[""Visual Basic""]"
Q002265,T1027.006,HTML Smuggling,-6.1863837242126465,False,Confucius,intrusion-set,"Confucius. Confucius has used a file stealer that checks the Document, Downloads, Desktop, and Picture folders for documents and images with specific extensions.","[""T1083""]","[""File and Directory Discovery""]"
Q002266,T1036.007,Double File Extension,-4.713471412658691,False,Confucius,intrusion-set,"Confucius. Confucius has used a file stealer to steal documents and images with the following extensions: txt, pdf, png, jpg, doc, xls, xlm, odp, ods, odt, rtf, ppt, xlsx, xlsm, docx, pptx, and jpeg.","[""T1119""]","[""Automated Collection""]"
Q002269,T1608.001,Upload Malware,-2.7724013328552246,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview developed malicious NPM packages for delivery to or retrieval by victims.,"[""T1587""]","[""Develop Capabilities""]"
Q002275,T1594,Search Victim-Owned Websites,-3.6099658012390137,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has conducted key word searches within files and directories on a compromised hosts to identify files for exfiltration.,"[""T1083""]","[""File and Directory Discovery""]"
Q002276,T1102.001,Dead Drop Resolver,-4.771909236907959,False,Contagious Interview,intrusion-set,"Contagious Interview. Contagious Interview has configured C2 endpoints to review IP geolocation, request headers, victim environment details and runtime conditions prior to delivering payloads.","[""T1480""]","[""Execution Guardrails""]"
Q002277,T1592,Gather Victim Host Information,0.9438543319702148,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has configured malicious webpages to identify the victim’s operating system by reviewing the details of the victims User-Agent of their browser.,"[""T1082""]","[""System Information Discovery""]"
Q002278,T1020,Automated Exfiltration,-3.8167710304260254,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has configured malware to remove archives used in collection activities following successful exfiltration.,"[""T1070.004""]","[""File Deletion""]"
Q002279,T1525,Implant Internal Image,-2.2765016555786133,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has convinced victims to disable Docker and other container environments and run code on their machine natively in attempts to bypass container isolation and ensure device infection.,"[""T1685""]","[""Disable or Modify Tools""]"
Q002280,T1608.001,Upload Malware,-3.4909284114837646,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has created and maintained personas on code repositories to distribute malicious payloads.,"[""T1585""]","[""Establish Accounts""]"
Q002287,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,-1.4819440841674805,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has encrypted C2 traffic using RC4.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q002288,T1542,Pre-OS Boot,-2.374675750732422,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has established persistence using InvisibleFerret malware to create a .desktop entry to run on startup on GNOME-based Linux devices.,"[""T1547.013""]","[""XDG Autostart Entries""]"
Q002289,T1037.004,RC Scripts,2.0133562088012695,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has established persistence using InvisibleFerret malware to create file to run the script on Startup via LaunchAgents. Contagious Interview has also utilized a plist file located in `/Library/LaunchAgents` to enable a malicious bash script the ability to persist.,"[""T1543.001""]","[""Launch Agent""]"
Q002290,T1546.002,Screensaver,-3.280348062515259,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has established persistence using InvisibleFerret malware to place a .bat file in the Startup Folder.,"[""T1547.001""]","[""Registry Run Keys / Startup Folder""]"
Q002292,T1586.003,Cloud Accounts,-5.006457328796387,False,Contagious Interview,intrusion-set,Contagious Interview. Contagious Interview has exfiltrated stolen passwords to Dropbox.,"[""T1567.002""]","[""Exfiltration to Cloud Storage""]"
